ISO3 Country Code,Country Name,Population,Tier,Grid Expenditure ($m/yr),Grid CO2 Emissions (t/yr),Offgrid Type,Lighting Type Description,Offgrid Expenditure ($m/yr),Offgrid Capital Costs ($m),Offgrid CO2 Emissions (t/yr),Nonsolid Expenditure ($m/yr),Nonsolid CO2 Emissions (t/yr),Solid Type,Cooking Type Description,Solid Expenditure ($m/yr),Solid Capital Costs ($m),Solid CO2_Emissions (t/yr),Info
#country+code,#country+name,#population+num,#indicator+tier,#indicator+value+grid+expenditure,#indicator+value+grid+co2_emissions,#indicator+type+offgrid,#indicator+text+lighting,#indicator+value+offgrid+expenditure,#indicator+value+offgrid+capital_costs,#indicator+value+offgrid+co2_emissions,#indicator+value+nonsolid+expenditure,#indicator+value+nonsolid+co2_emissions,#indicator+type+solid,#indicator+text+cooking,#indicator+value+solid+expenditure,#indicator+value+solid+capital_costs,#indicator+value+solid+co2_emissions,#meta+info
BGR,Bulgaria,16637,Target 1,0.3137395544362693,692.7369361952826,1,Solar dependent,0.0,0.0,0.0,0.0,0.0,1,Firewood dependent,0.12989386405905942,0.16709553240225442,3436.808198213066,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
BGR,Bulgaria,16637,Target 2,0.3137395544362693,692.7369361952826,3,Solar dependent,0.0,0.0,0.0,0.0,0.0,7,LPG II,0.2690738103127856,0.16636765676802565,3781.6015123663033,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
BGR,Bulgaria,16637,Target 3,0.3137395544362693,692.7369361952826,7,,0.0,0.0,0.0,0.0,0.0,8,,0.8814754683978324,0.26617505131877367,781.7967749014277,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
BIH,Bosnia and Herzegovina,68158,Baseline,2.5031010467153885,5006.2020934307775,1,Torch dependent,0.0,0.0,0.0,1.2219436794727996,2009.4184951330483,1,Firewood dependent,0.22409551758653373,0.003446115265025391,6150.12706375529,ur(001)=0.531
BIH,Bosnia and Herzegovina,68158,Target 1,2.5031010467153885,5006.2020934307775,1,Solar dependent,0.0,0.0,0.0,1.2219436794727996,2009.4184951330483,1,Firewood dependent,0.09046654483156272,0.11637620901283895,2393.617013346827,ur(001)=0.531
BIH,Bosnia and Herzegovina,68158,Target 2,2.5031010467153885,5006.2020934307775,3,Solar dependent,0.0,0.0,0.0,1.2219436794727996,2009.4184951330483,7,LPG II,0.18740052195685897,0.11586926902631411,2633.7535281731516,ur(001)=0.531
BIH,Bosnia and Herzegovina,68158,Target 3,2.5031010467153885,5006.2020934307775,7,,0.0,0.0,0.0,1.2219436794727996,2009.4184951330483,8,,0.6139169125300458,0.1853816374438196,544.4941799070174,ur(001)=0.531
BLR,Belarus,3731,Baseline,0.05216710123929655,89.72741413159008,1,Torch dependent,0.0,0.0,0.0,0.07359583325754908,121.02425913463627,1,Firewood dependent,0.0036081640446998277,5.5485934422380524e-05,99.02325392656864,ur(001)=0.531
BLR,Belarus,3731,Target 1,0.05216710123929655,89.72741413159008,1,Solar dependent,0.0,0.0,0.0,0.07359583325754908,121.02425913463627,1,Firewood dependent,0.0014566026925702533,0.0018737744402069656,38.539650133808806,ur(001)=0.531
BLR,Belarus,3731,Target 2,0.05216710123929655,89.72741413159008,3,Solar dependent,0.0,0.0,0.0,0.07359583325754908,121.02425913463627,7,LPG II,0.003017337573571134,0.0018656121946971098,42.406090426534846,ur(001)=0.531
