ISO3 Country Code,Country Name,Population,Tier,Grid Expenditure ($m/yr),Grid CO2 Emissions (t/yr),Offgrid Type,Lighting Type Description,Offgrid Expenditure ($m/yr),Offgrid Capital Costs ($m),Offgrid CO2 Emissions (t/yr),Nonsolid Expenditure ($m/yr),Nonsolid CO2 Emissions (t/yr),Solid Type,Cooking Type Description,Solid Expenditure ($m/yr),Solid Capital Costs ($m),Solid CO2_Emissions (t/yr),Info
#country+code,#country+name,#population+num,#indicator+tier,#indicator+value+grid+expenditure,#indicator+value+grid+co2_emissions,#indicator+type+offgrid,#indicator+text+lighting,#indicator+value+offgrid+expenditure,#indicator+value+offgrid+capital_costs,#indicator+value+offgrid+co2_emissions,#indicator+value+nonsolid+expenditure,#indicator+value+nonsolid+co2_emissions,#indicator+type+solid,#indicator+text+cooking,#indicator+value+solid+expenditure,#indicator+value+solid+capital_costs,#indicator+value+solid+co2_emissions,#meta+info
AUS,Australia,2218,Target 3,0.13047037210596005,419.07083520434367,7,,0.0,0.0,0.0,0.04072653604389297,66.97252593884622,8,,0.0058746220728475105,0.0017739323302561373,5.210310161739061,ur(001)=0.531
AUT,Austria,17138,Baseline,0.7517930134785257,553.3196579201949,1,Torch dependent,0.0,0.0,0.0,0.17517136462312752,288.0595773802541,1,Firewood dependent,0.016572993152557135,0.0002548575951240731,454.8328980994202,"ur(001)=0.531,elap(155)=877,lpg(155)=877"
AUT,Austria,17138,Target 1,0.7517930134785257,553.3196579201949,1,Solar dependent,0.0,0.0,0.0,0.17517136462312752,288.0595773802541,1,Firewood dependent,0.006690457016615879,0.0086066072889904,177.0200439494423,"ur(001)=0.531,elap(155)=877,lpg(155)=877"
AUT,Austria,17138,Target 2,0.7517930134785257,553.3196579201949,3,Solar dependent,0.0,0.0,0.0,0.17517136462312752,288.0595773802541,7,LPG II,0.013859213252569261,0.008569116521589445,194.77934970779526,"ur(001)=0.531,elap(155)=877,lpg(155)=877"
AUT,Austria,17138,Target 3,0.7517930134785257,553.3196579201949,7,,0.0,0.0,0.0,0.17517136462312752,288.0595773802541,8,,0.04540225033135988,0.01370990656597976,40.268089305809795,"ur(001)=0.531,elap(155)=877,lpg(155)=877"
AZE,Azerbaijan,82042,Baseline,1.2896627949473336,2470.993915119091,1,Torch dependent,0.0,0.0,0.0,0.9152181278766405,1505.0253658415868,1,Firewood dependent,0.3014778545338736,0.004636092001149054,8273.825073612603,ur(145)=0.274
AZE,Azerbaijan,82042,Target 1,1.2896627949473336,2470.993915119091,1,Solar dependent,0.0,0.0,0.0,0.9152181278766405,1505.0253658415868,1,Firewood dependent,0.12170551261642432,0.15656203296627044,3220.1559831776995,ur(145)=0.274
AZE,Azerbaijan,82042,Target 2,1.2896627949473336,2470.993915119091,3,Solar dependent,0.0,0.0,0.0,0.9152181278766405,1505.0253658415868,7,LPG II,0.2521117240833063,0.15588004172806585,3543.2139455357665,ur(145)=0.274
AZE,Azerbaijan,82042,Target 3,1.2896627949473336,2470.993915119091,7,,0.0,0.0,0.0,0.9152181278766405,1505.0253658415868,8,,0.8259083253646473,0.2493956993359227,732.5132556529672,ur(145)=0.274
BDI,Burundi,6839,Baseline,0.0002393554001686688,0.4787108003373376,1,Torch dependent,0.04541371052908869,0.0019979743829390863,13.224935941303995,0.00738582377663321,12.145576877130166,1,Firewood dependent,0.1256503474050346,0.0019322366859972095,3448.375989258941,
BDI,Burundi,6839,Target 1,0.0002393554001686688,0.4787108003373376,1,Solar dependent,0.0115338018951267,0.058981135221218554,28.036150619839773,0.00738582377663321,12.145576877130166,1,Firewood dependent,0.050724587930365925,0.06525213556088923,1342.1009599868198,
BDI,Burundi,6839,Target 2,0.0002393554001686688,0.4787108003373376,3,Solar dependent,0.002202399266278413,0.23774594190560025,8.410845185951933,0.00738582377663321,12.145576877130166,7,LPG II,0.10507546487926325,0.06496789433149582,1476.7454938780909,
BDI,Burundi,6839,Target 3,0.0002393554001686688,0.4787108003373376,7,,0.012384506020378236,0.6826746220818555,47.2957671383105,0.00738582377663321,12.145576877130166,8,,0.34422318736223534,0.10394347641663779,305.29786406333443,
BEL,Belgium,429,Baseline,0.018800728803835796,15.567003449576038,1,Torch dependent,0.0,0.0,0.0,0.004380659651569544,7.203751427025473,1,Firewood dependent,0.0004144549685123597,6.373441151514969e-06,11.374394035219565,"ur(001)=0.531,elap(155)=877,lpg(155)=877"
BEL,Belgium,429,Target 1,0.018800728803835796,15.567003449576038,1,Solar dependent,0.0,0.0,0.0,0.004380659651569544,7.203751427025473,1,Firewood dependent,0.00016731396233799723,0.0002152327657485566,4.42689115151191,"ur(001)=0.531,elap(155)=877,lpg(155)=877"
BEL,Belgium,429,Target 2,0.018800728803835796,15.567003449576038,3,Solar dependent,0.0,0.0,0.0,0.004380659651569544,7.203751427025473,7,LPG II,0.0003465891610118355,0.00021429520216667157,4.871013250708208,"ur(001)=0.531,elap(155)=877,lpg(155)=877"
BEL,Belgium,429,Target 3,0.018800728803835796,15.567003449576038,7,,0.0,0.0,0.0,0.004380659651569544,7.203751427025473,8,,0.0011354127801935785,0.00034285532141391174,1.0070184384718224,"ur(001)=0.531,elap(155)=877,lpg(155)=877"
BEN,Benin,170,Baseline,0.00015573792751748662,0.4516399898007112,1,Torch dependent,0.0009688199367457465,4.262319446588304e-05,0.282130252138589,0.00013134019007188453,0.21598164589598792,1,Firewood dependent,0.003127302744423936,4.809130428837607e-05,85.8263898009962,"elap(011)=114,lpg(011)=114"
BEN,Benin,170,Target 1,0.00015573792751748662,0.4516399898007112,1,Solar dependent,0.00024605294507519407,0.0012582565711650505,0.5981009116775301,0.00013134019007188453,0.21598164589598792,1,Firewood dependent,0.0012624807357918255,0.0016240558568556339,33.4034573094432,"elap(011)=114,lpg(011)=114"
BEN,Benin,170,Target 2,0.00015573792751748662,0.4516399898007112,3,Solar dependent,4.6984232140159976e-05,0.005071882603624893,0.17943027350325905,0.00013134019007188453,0.21598164589598792,7,LPG II,0.0026152159263777273,0.001616981396696005,36.75461573483551,"elap(011)=114,lpg(011)=114"
BEN,Benin,170,Target 3,0.00015573792751748662,0.4516399898007112,7,,0.00026420118945367593,0.014563636762506613,1.008970233734368,0.00013134019007188453,0.21598164589598792,8,,0.008567346933488382,0.002587041944379783,7.598537273234596,"elap(011)=114,lpg(011)=114"
BFA,Burkina Faso,2221,Baseline,0.00011659603676378797,0.23319207352757593,1,Torch dependent,0.014597616342045584,0.0006422215485937593,4.250974843723239,0.0023985470419979242,3.9442773579521417,1,Firewood dependent,0.04080496342843142,0.0006274940653608607,1119.86046226844,
BFA,Burkina Faso,2221,Target 1,0.00011659603676378797,0.23319207352757593,1,Solar dependent,0.0037073829261842616,0.018958679512130535,9.011837299532749,0.0023985470419979242,3.9442773579521417,1,Firewood dependent,0.016472815222299184,0.021190637830918145,435.84742677226035,
BFA,Burkina Faso,2221,Target 2,0.00011659603676378797,0.23319207352757593,3,Solar dependent,0.0007079311323954067,0.07642018250398737,2.703551189859825,0.0023985470419979242,3.9442773579521417,7,LPG II,0.03412326818168407,0.021098330462018776,479.57325320042787,
BFA,Burkina Faso,2221,Target 3,0.00011659603676378797,0.23319207352757593,7,,0.003980830136208274,0.2194364235712202,15.202577707134521,0.0023985470419979242,3.9442773579521417,8,,0.11178651600744643,0.033755654810350186,99.14551320519017,
BGD,Bangladesh,46689,Baseline,0.22007258149565684,507.9275180919761,1,Torch dependent,0.15375701345379006,0.006764533672735717,44.77561136851231,0.06312058816702636,103.79830054133224,1,Firewood dependent,0.8578304289762058,0.013191618323899148,23542.488462858943,"elap(034)=183,lpg(034)=183"
BGD,Bangladesh,46689,Target 1,0.22007258149565684,507.9275180919761,1,Solar dependent,0.03904994576530877,0.1996921875811035,94.92188015084203,0.06312058816702636,103.79830054133224,1,Firewood dependent,0.3463030220177773,0.44548438262072243,9162.68889033522,"elap(034)=183,lpg(034)=183"
BGD,Bangladesh,46689,Target 2,0.22007258149565684,507.9275180919761,3,Solar dependent,0.007456654161718033,0.8049354602889991,28.476564045252612,0.06312058816702636,103.79830054133224,7,LPG II,0.717363166706541,0.4435438326677861,10081.923740477958,"elap(034)=183,lpg(034)=183"
BGD,Bangladesh,46689,Target 3,0.22007258149565684,507.9275180919761,7,,0.04193017123263131,2.3113286676887457,160.1290847955396,0.06312058816702636,103.79830054133224,8,,2.350054182712682,0.7096349417669002,2084.3061965499655,"elap(034)=183,lpg(034)=183"
BGR,Bulgaria,2582,Baseline,0.048688808630033685,107.5048894551144,1,Torch dependent,0.0,0.0,0.0,0.0,0.0,1,Firewood dependent,0.049933691616212805,0.0007678746044139605,1370.391302376211,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
BGR,Bulgaria,2582,Target 1,0.048688808630033685,107.5048894551144,1,Solar dependent,0.0,0.0,0.0,0.0,0.0,1,Firewood dependent,0.020158049566784356,0.025931325154984818,533.3535229932822,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
BGR,Bulgaria,2582,Target 2,0.048688808630033685,107.5048894551144,3,Solar dependent,0.0,0.0,0.0,0.0,0.0,7,LPG II,0.04175719341863991,0.025818367139457878,586.8615217532288,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
BGR,Bulgaria,2582,Target 3,0.048688808630033685,107.5048894551144,7,,0.0,0.0,0.0,0.0,0.0,8,,0.13679496189126325,0.04130733900937478,121.32596296041893,"ur(001)=0.531,elap(151)=377,lpg(151)=377"
BIH,Bosnia and Herzegovina,27734,Baseline,1.0185188550504032,2037.0377101008064,1,Torch dependent,0.0,0.0,0.0,0.1857058060742064,305.38288109980607,1,Firewood dependent,0.37010421439539914,0.005691420322076345,10157.22210723868,ur(001)=0.531
BIH,Bosnia and Herzegovina,27734,Target 1,1.0185188550504032,2037.0377101008064,1,Solar dependent,0.0,0.0,0.0,0.1857058060742064,305.38288109980607,1,Firewood dependent,0.1494097243199998,0.19220074490949907,3953.170299116342,ur(001)=0.531
BIH,Bosnia and Herzegovina,27734,Target 2,1.0185188550504032,2037.0377101008064,3,Solar dependent,0.0,0.0,0.0,0.1857058060742064,305.38288109980607,7,LPG II,0.30950071515530775,0.19136350984349226,4349.766969699577,ur(001)=0.531
BIH,Bosnia and Herzegovina,27734,Target 3,1.0185188550504032,2037.0377101008064,7,,0.0,0.0,0.0,0.1857058060742064,305.38288109980607,8,,1.0139124560054795,0.30616643308353475,899.2575704667438,ur(001)=0.531
BLR,Belarus,512,Baseline,0.007157475643202541,12.310858106308372,1,Torch dependent,0.0,0.0,0.0,0.009991268931046154,16.430086686609233,1,Firewood dependent,0.00059406052442487,9.135394869194623e-06,16.3035287279374,ur(001)=0.531
BLR,Belarus,512,Target 1,0.007157475643202541,12.310858106308372,1,Solar dependent,0.0,0.0,0.0,0.009991268931046154,16.430086686609233,1,Firewood dependent,0.0002398200715674361,0.00030850466132170326,6.345300403753167,ur(001)=0.531
BLR,Belarus,512,Target 2,0.007157475643202541,12.310858106308372,3,Solar dependent,0.0,0.0,0.0,0.009991268931046154,16.430086686609233,7,LPG II,0.0004967848243916676,0.0003071608011789827,6.981884416979585,ur(001)=0.531
BLR,Belarus,512,Target 3,0.007157475643202541,12.310858106308372,7,,0.0,0.0,0.0,0.009991268931046154,16.430086686609233,8,,0.0016274480049341769,0.0004914329119327034,1.443413511994716,ur(001)=0.531
BLZ,Belize,688,Baseline,0.006459634066830952,12.919268133661904,1,Torch dependent,0.0006690569743458076,2.9435134894195168e-05,0.1948362184838089,0.02286878641999116,37.606448779541026,1,Firewood dependent,0.0023936100718214615,3.6808662198418445e-05,65.69076544381102,"elap(013)=219,lpg(013)=219"
BLZ,Belize,688,Target 1,0.006459634066830952,12.919268133661904,1,Solar dependent,0.00016992160536441115,0.0008689389044595494,0.41304227043941893,0.02286878641999116,37.606448779541026,1,Firewood dependent,0.000966291674210304,0.001243038098278633,25.56671303796957,"elap(013)=219,lpg(013)=219"
BLZ,Belize,688,Target 2,0.006459634066830952,12.919268133661904,3,Solar dependent,3.2446822165165864e-05,0.0035025893876799454,0.12391268113182569,0.02286878641999116,37.606448779541026,7,LPG II,0.0020016633159443947,0.00123762336856595,28.131660283192534,"elap(013)=219,lpg(013)=219"
BLZ,Belize,688,Target 3,0.006459634066830952,12.919268133661904,7,,0.00018245459422335322,0.010057496112769612,0.6967843519558562,0.02286878641999116,37.606448779541026,8,,0.00655737214612523,0.0019800991974100323,5.8158537355408555,"elap(013)=219,lpg(013)=219"
BOL,Bolivia (Plurinational State of),73,Baseline,0.0005847606060894261,0.9800587758058782,1,Torch dependent,0.00014022858864342805,6.169351162922787e-06,0.04083599600963985,0.0009765315289078269,1.6058518475373156,1,Firewood dependent,0.0010242329472924382,1.57505372379591e-05,28.10927606483994,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BOL,Bolivia (Plurinational State of),73,Target 1,0.0005847606060894261,0.9800587758058782,1,Solar dependent,3.5614107339028055e-05,0.0001821221224229403,0.0865701081592197,0.0009765315289078269,1.6058518475373156,1,Firewood dependent,0.0004134791130233788,0.0005318997400557714,10.940073387781437,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BOL,Bolivia (Plurinational State of),73,Target 2,0.0005847606060894261,0.9800587758058782,3,Solar dependent,6.800574917606072e-06,0.0007341126171086677,0.025971032447765913,0.0009765315289078269,1.6058518475373156,7,LPG II,0.0008565177518729139,0.0005295827609296796,12.037622026781438,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BOL,Bolivia (Plurinational State of),73,Target 3,0.0005847606060894261,0.9800587758058782,7,,3.8240914033467925e-05,0.002107964701450816,0.14604000856449276,0.0009765315289078269,1.6058518475373156,8,,0.002805919259275305,0.0008472904007089851,2.4886213016482754,"ur(005)=0.261,elap(005)=226,lpg(005)=226"
BRA,Brazil,2833,Baseline,0.036782941752513364,14.860308468015399,1,Torch dependent,0.00041477819544657253,1.8248150161021057e-05,0.12078764321882565,0.1063655646461132,174.91226186249725,1,Firewood dependent,0.01972242499329483,0.000303289198127164,541.2666037253889,
BRA,Brazil,2833,Target 1,0.036782941752513364,14.860308468015399,1,Solar dependent,0.00010534196569634298,0.0005386938998692347,0.25606328630462605,0.1063655646461132,174.91226186249725,1,Firewood dependent,0.007961871188048503,0.010242155121971262,210.6598673495466,
BRA,Brazil,2833,Target 2,0.036782941752513364,14.860308468015399,3,Solar dependent,2.0115229138449053e-05,0.002171411047665595,0.07681898589138782,0.1063655646461132,174.91226186249725,7,LPG II,0.016492934699469195,0.010197539834847204,231.79404465402837,
BRA,Brazil,2833,Target 3,0.036782941752513364,14.860308468015399,7,,0.00011311172328320157,0.006235089459226467,0.43196763086170564,0.1063655646461132,174.91226186249725,8,,0.054030220639346496,0.016315254669063552,47.92039456280065,
BRN,Brunei Darussalam,1365,Baseline,0.019765114431717218,39.53022886343444,1,Torch dependent,0.0,0.0,0.0,0.0589326375250416,96.91144837451286,1,Firewood dependent,0.0013204140402363607,2.0305176244568527e-05,36.23773563915361,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
BRN,Brunei Darussalam,1365,Target 1,0.019765114431717218,39.53022886343444,1,Solar dependent,0.0,0.0,0.0,0.0589326375250416,96.91144837451286,1,Firewood dependent,0.0005330463422640352,0.0006857110842062992,14.103653412662897,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
BRN,Brunei Darussalam,1365,Target 2,0.019765114431717218,39.53022886343444,3,Solar dependent,0.0,0.0,0.0,0.0589326375250416,96.91144837451286,7,LPG II,0.0011042000438224223,0.0006827240959658667,15.518584104561572,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
BRN,Brunei Darussalam,1365,Target 3,0.019765114431717218,39.53022886343444,7,,0.0,0.0,0.0,0.0589326375250416,96.91144837451286,8,,0.003617316935088674,0.0010923043866252473,3.208264795830133,"ur(035)=0.565,elap(035)=290,lpg(035)=290"
CAF,Central African Republic,15400,Baseline,0.0008348423222631667,1.6696846445263334,1,Torch dependent,0.10112148344825063,0.004448835630045969,29.447607898855885,0.01663211513558176,27.350589334067784,1,Firewood dependent,0.28295165279708606,0.004351198187583905,7765.387886126198,
CAF,Central African Republic,15400,Target 1,0.0008348423222631667,1.6696846445263334,1,Solar dependent,0.02568200536457818,0.13133170180426498,62.42733984576882,0.01663211513558176,27.350589334067784,1,Firewood dependent,0.11422655240325323,0.14694109476654998,3022.2732582242797,
CAF,Central African Republic,15400,Target 2,0.0008348423222631667,1.6696846445263334,3,Solar dependent,0.00490402300003124,0.5293824717074564,18.728201953730647,0.01663211513558176,27.350589334067784,7,LPG II,0.2366191345271077,0.14630101276669139,3325.4788934766802,
CAF,Central African Republic,15400,Target 3,0.0008348423222631667,1.6696846445263334,7,,0.027576245278444735,1.5200931545369671,105.31220810036184,0.01663211513558176,27.350589334067784,8,,0.7751551969948862,0.23407001299213395,687.4993743843744,
CAN,Canada,6454,Baseline,0.6209200308956127,404.83986014393946,1,Torch dependent,0.0,0.0,0.0,0.12289096884906,202.087370996232,1,Firewood dependent,0.006240688133203171,9.596858907179944e-05,171.27082860837947,ur(019)=0.311
CAN,Canada,6454,Target 1,0.6209200308956127,404.83986014393946,1,Solar dependent,0.0,0.0,0.0,0.12289096884906,202.087370996232,1,Firewood dependent,0.0025193430857634977,0.0032408842193514657,66.65826006474482,ur(019)=0.311
CAN,Canada,6454,Target 2,0.6209200308956127,404.83986014393946,3,Solar dependent,0.0,0.0,0.0,0.12289096884906,202.087370996232,7,LPG II,0.00521879342401683,0.003226766782321829,73.34566334065697,ur(019)=0.311
CAN,Canada,6454,Target 3,0.6209200308956127,404.83986014393946,7,,0.0,0.0,0.0,0.12289096884906,202.087370996232,8,,0.017096566821420495,0.005162570841974477,15.163258969835411,ur(019)=0.311
CHE,Switzerland,8735,Baseline,0.44283174697749533,44.28317469774954,1,Torch dependent,0.0,0.0,0.0,0.17923408214431166,294.74049063731246,1,Firewood dependent,0.00844652645524973,0.00012988971875636492,231.80834452477237,ur(001)=0.531
CHE,Switzerland,8735,Target 1,0.44283174697749533,44.28317469774954,1,Solar dependent,0.0,0.0,0.0,0.17923408214431166,294.74049063731246,1,Firewood dependent,0.0034098319880037967,0.004386409593440635,90.21933881012504,ur(001)=0.531
CHE,Switzerland,8735,Target 2,0.44283174697749533,44.28317469774954,3,Solar dependent,0.0,0.0,0.0,0.17923408214431166,294.74049063731246,7,LPG II,0.007063432073446055,0.004367302196498827,99.27047667846188,ur(001)=0.531
CHE,Switzerland,8735,Target 3,0.44283174697749533,44.28317469774954,7,,0.0,0.0,0.0,0.17923408214431166,294.74049063731246,8,,0.02313953219081196,0.006987337015262234,20.522875891697417,ur(001)=0.531
CHL,Chile,151,Baseline,0.00026449084751327244,0.5004166834951115,1,Torch dependent,0.0,0.0,0.0,0.0017302235556182534,2.84525651368335,1,Firewood dependent,0.0013738374792398032,2.112671578557619e-05,37.703900342457324,
CHL,Chile,151,Target 1,0.00026449084751327244,0.5004166834951115,1,Solar dependent,0.0,0.0,0.0,0.0017302235556182534,2.84525651368335,1,Firewood dependent,0.0005546131901497584,0.0007134546882310808,14.674281749576231,
CHL,Chile,151,Target 2,0.00026449084751327244,0.5004166834951115,3,Solar dependent,0.0,0.0,0.0,0.0017302235556182534,2.84525651368335,7,LPG II,0.0011488755485437945,0.0007103468476070745,16.1464599874789,
CHL,Chile,151,Target 3,0.00026449084751327244,0.5004166834951115,7,,0.0,0.0,0.0,0.0017302235556182534,2.84525651368335,8,,0.003763672172725526,0.0011364985976786382,3.3380699428552596,
CIV,Côte d'Ivoire,95394,Baseline,0.7484340185537086,1496.8680371074172,1,Torch dependent,0.010250428824767774,0.0004509672072029519,2.9850294767616314,0.093866635627479,154.3584674762988,1,Firewood dependent,1.7527057072014167,0.026952908106926275,48101.64398087692,ur(011)=0.761
CIV,Côte d'Ivoire,95394,Target 1,0.7484340185537086,1496.8680371074172,1,Solar dependent,0.0026033198791197815,0.013312762193299615,6.328101427983083,0.093866635627479,154.3584674762988,1,Firewood dependent,0.7075609148489322,0.9102067186172261,18721.0625421251,ur(011)=0.761
CIV,Côte d'Ivoire,95394,Target 2,0.7484340185537086,1496.8680371074172,3,Solar dependent,0.0004971083987565254,0.05366216121714537,1.8984304283949252,0.093866635627479,154.3584674762988,7,LPG II,1.465705195283427,0.9062418173235285,20599.228801657857,ur(011)=0.761
CIV,Côte d'Ivoire,95394,Target 3,0.7484340185537086,1496.8680371074172,7,,0.002795334184606706,0.15408799551058663,10.675231975451862,0.093866635627479,154.3584674762988,8,,4.801593927122546,1.4499150070356044,4258.621800824149,ur(011)=0.761
CMR,Cameroon,36193,Baseline,0.04159139666482497,34.27131085181578,1,Torch dependent,0.1908827522049632,0.008397879067955537,55.58700535146736,0.03794716055793216,62.401997361932885,1,Firewood dependent,0.6649888804755106,0.010226123024499576,18250.10225530067,
CMR,Cameroon,36193,Target 1,0.04159139666482497,34.27131085181578,1,Solar dependent,0.04847883653370317,0.24790930509824635,117.84145204607424,0.03794716055793216,62.401997361932885,1,Firewood dependent,0.26845359075421127,0.34533883488119455,7102.902883267183,
CMR,Cameroon,36193,Target 2,0.04159139666482497,34.27131085181578,3,Solar dependent,0.009257117035881435,0.9992929269110075,35.35243561382227,0.03794716055793216,62.401997361932885,7,LPG II,0.5560988664063603,0.3438345234262488,7815.492380261408,
CMR,Cameroon,36193,Target 3,0.04159139666482497,34.27131085181578,7,,0.05205451319276227,2.8694156281284307,198.79340608433938,0.03794716055793216,62.401997361932885,8,,1.8217585285287714,0.5501079578572102,1615.7510824908927,
COD,Democratic Republic of the Congo,542470,Baseline,0.0124536178896823,24.907235779364605,1,Torch dependent,3.661177301438352,0.16107334931345166,1066.1721915513792,0.5858675612613603,963.4266562964591,1,Firewood dependent,9.9669941813027,0.15327129772394193,273536.39786682086,
COD,Democratic Republic of the Congo,542470,Target 1,0.0124536178896823,24.907235779364605,1,Solar dependent,0.9298357964094746,4.75496036261287,2260.227518808821,0.5858675612613603,963.4266562964591,1,Firewood dependent,4.023639275116535,5.1760115979344965,106459.8127674848,
COD,Democratic Republic of the Congo,542470,Target 2,0.0124536178896823,24.907235779364605,3,Solar dependent,0.1775537411160931,19.166679750960473,678.0682556426464,0.5858675612613603,963.4266562964591,7,LPG II,8.334927588169405,5.153464659243447,117140.25507070073,
COD,Democratic Republic of the Congo,542470,Target 3,0.0124536178896823,24.907235779364605,7,,0.9984181385551558,55.03608495133131,3812.905553929224,0.5858675612613603,963.4266562964591,8,,27.30490266333636,8.24513458199553,24217.219430954578,
COG,Congo,7190,Baseline,0.005519839840558609,11.039679681117219,1,Torch dependent,0.043653002994379485,0.0019205121251932992,12.71219993962922,0.007883661042481081,12.964242603191108,1,Firewood dependent,0.13209802443914823,0.002031388326737335,3625.3274671506983,
COG,Congo,7190,Target 1,0.005519839840558609,11.039679681117219,1,Solar dependent,0.011086631829875473,0.05669441326038727,26.949177961902574,0.007883661042481081,12.964242603191108,1,Firewood dependent,0.053327491682070086,0.06860051226315654,1410.9701172624016,
COG,Congo,7190,Target 2,0.005519839840558609,11.039679681117219,3,Solar dependent,0.0021170113748818133,0.22852843762368075,8.084753388570773,0.007883661042481081,12.964242603191108,7,LPG II,0.11046735336777601,0.06830168535465632,1552.5238598177855,
COG,Congo,7190,Target 3,0.005519839840558609,11.039679681117219,7,,0.011904353819430802,0.6562070567397904,45.462091523829805,0.007883661042481081,12.964242603191108,8,,0.3618868069669666,0.1092772775527151,320.96405255654844,
COL,Colombia,510524,Baseline,4.677128335769927,2563.0663280019207,1,Torch dependent,0.3286511487182175,0.014458994176261137,95.7065683071728,4.71876176639609,7759.741571406905,1,Firewood dependent,5.035596653929982,0.07743682999334421,138198.03089783608,
COL,Colombia,510524,Target 1,4.677128335769927,2563.0663280019207,1,Solar dependent,0.08346812444435178,0.4268362487302571,202.8927607874151,4.71876176639609,7759.741571406905,1,Firewood dependent,2.0328520416322635,2.615061894202399,53786.394092174654,
COL,Colombia,510524,Target 2,4.677128335769927,2563.0663280019207,3,Solar dependent,0.015938381611318303,1.720526158291388,60.86782823622454,4.71876176639609,7759.741571406905,7,LPG II,4.211032203918558,2.6036705672924265,59182.444149619056,
COL,Colombia,510524,Target 3,4.677128335769927,2563.0663280019207,7,,0.08962452269338192,4.94039786958758,342.27126606531846,4.71876176639609,7759.741571406905,8,,13.795179768973181,4.165666334007276,12235.198186707901,
CRI,Costa Rica,525,Baseline,0.008562650330624493,17.125300661248986,1,Torch dependent,5.6424954128449e-05,2.4824136057973945e-06,0.016431522444346033,0.008188140685847422,13.464942461171317,1,Firewood dependent,0.0014218134279598564,2.1864484443418306e-05,39.02056291478477,
CRI,Costa Rica,525,Target 1,0.008562650330624493,17.125300661248986,1,Solar dependent,1.4330347273480136e-05,7.328200692100303e-05,0.03483394098902077,0.008188140685847422,13.464942461171317,1,Firewood dependent,0.0005739809060347648,0.0007383693277382196,15.186724159511677,
CRI,Costa Rica,525,Target 2,0.008562650330624493,17.125300661248986,3,Solar dependent,2.7364044057287668e-06,0.00029539105503514977,0.010450182296706231,0.008188140685847422,13.464942461171317,7,LPG II,0.001188995573827396,0.0007351529578269719,16.710312515944143,
CRI,Costa Rica,525,Target 3,0.008562650330624493,17.125300661248986,7,,1.538731752948805e-05,0.0008481994487315004,0.05876334393640061,0.008188140685847422,13.464942461171317,8,,0.003895103834684323,0.001176186405928573,3.4546390966470106,
CYP,Cyprus,1723,Baseline,0.06140991309300932,173.42159457465831,1,Torch dependent,0.0,0.0,0.0,0.0,0.0,1,Firewood dependent,0.03332942661237586,0.0005125361143339259,914.7001726576979,"ur(145)=0.274,elap(145)=713,lpg(145)=713"
CYP,Cyprus,1723,Target 1,0.06140991309300932,173.42159457465831,1,Solar dependent,0.0,0.0,0.0,0.0,0.0,1,Firewood dependent,0.01345496821762386,0.017308477918225932,355.99945703363477,"ur(145)=0.274,elap(145)=713,lpg(145)=713"
CYP,Cyprus,1723,Target 2,0.06140991309300932,173.42159457465831,3,Solar dependent,0.0,0.0,0.0,0.0,0.0,7,LPG II,0.027871828990377767,0.017233081412040867,391.71463971132994,"ur(145)=0.274,elap(145)=713,lpg(145)=713"
CYP,Cyprus,1723,Target 3,0.06140991309300932,173.42159457465831,7,,0.0,0.0,0.0,0.0,0.0,8,,0.09130704131270895,0.027571562996926008,80.9818911396523,"ur(145)=0.274,elap(145)=713,lpg(145)=713"
CZE,Czechia,473,Baseline,0.01439552076258569,28.79104152517138,1,Torch dependent,0.0,0.0,0.0,0.00032414356875101155,0.5330360908349968,1,Firewood dependent,0.0004575541891595796,7.036216042252038e-06,12.557218601207921,ur(001)=0.531
CZE,Czechia,473,Target 1,0.01439552076258569,28.79104152517138,1,Solar dependent,0.0,0.0,0.0,0.00032414356875101155,0.5330360908349968,1,Firewood dependent,0.00018471296084934197,0.00023761484623079792,4.887244080094421,ur(001)=0.531
CZE,Czechia,473,Target 2,0.01439552076258569,28.79104152517138,3,Solar dependent,0.0,0.0,0.0,0.00032414356875101155,0.5330360908349968,7,LPG II,0.00038263100839998777,0.00023657978530238212,5.377550488327412,ur(001)=0.531
CZE,Czechia,473,Target 3,0.01439552076258569,28.79104152517138,7,,0.0,0.0,0.0,0.00032414356875101155,0.5330360908349968,8,,0.001253484487995477,0.0003785088863855934,1.111738403662013,ur(001)=0.531
DEU,Germany,91902,Baseline,3.3704691923928296,6538.710233242089,1,Torch dependent,0.0,0.0,0.0,1.332757324514541,2191.6453780905786,1,Firewood dependent,0.08887088150020865,0.0013666462616141828,2438.992173429652,ur(001)=0.531
DEU,Germany,91902,Target 1,3.3704691923928296,6538.710233242089,1,Solar dependent,0.0,0.0,0.0,1.332757324514541,2191.6453780905786,1,Firewood dependent,0.035876851407144125,0.04615199979013333,949.2508205474794,ur(001)=0.531
